"from","to","dep.var.id","wave","sim","model","ord"
"V79","V24",1,1,-1,"altreciprocity0",5
"V80",NA,NA,1,-1,"altreciprocity0",5
"V81",NA,NA,1,-1,"altreciprocity0",5
"V82","V139",1,1,-1,"altreciprocity0",5
"V83",NA,NA,1,-1,"altreciprocity0",5
"V84",NA,NA,1,-1,"altreciprocity0",5
"V85",NA,NA,1,-1,"altreciprocity0",5
"V86",NA,NA,1,-1,"altreciprocity0",5
"V87","V114",1,1,-1,"altreciprocity0",5
"V88","V1",1,1,-1,"altreciprocity0",5
"V88","V40",1,1,-1,"altreciprocity0",5
"V88","V124",1,1,-1,"altreciprocity0",5
"V89","V14",1,1,-1,"altreciprocity0",5
"V90","V119",1,1,-1,"altreciprocity0",5
"V91",NA,NA,1,-1,"altreciprocity0",5
"V92","V69",1,1,-1,"altreciprocity0",5
"V93",NA,NA,1,-1,"altreciprocity0",5
"V94","V76",1,1,-1,"altreciprocity0",5
"V95","V151",1,1,-1,"altreciprocity0",5
"V96",NA,NA,1,-1,"altreciprocity0",5
"V97",NA,NA,1,-1,"altreciprocity0",5
"V98","V137",1,1,-1,"altreciprocity0",5
"V99",NA,NA,1,-1,"altreciprocity0",5
"V100",NA,NA,1,-1,"altreciprocity0",5
"V101","V78",1,1,-1,"altreciprocity0",5
"V102","V137",1,1,-1,"altreciprocity0",5
"V103",NA,NA,1,-1,"altreciprocity0",5
"V104",NA,NA,1,-1,"altreciprocity0",5
"V105",NA,NA,1,-1,"altreciprocity0",5
"V106",NA,NA,1,-1,"altreciprocity0",5
"V107",NA,NA,1,-1,"altreciprocity0",5
"V108",NA,NA,1,-1,"altreciprocity0",5
"V109",NA,NA,1,-1,"altreciprocity0",5
"V110","V83",1,1,-1,"altreciprocity0",5
"V111","V142",1,1,-1,"altreciprocity0",5
"V112","V86",1,1,-1,"altreciprocity0",5
"V113",NA,NA,1,-1,"altreciprocity0",5
"V114","V10",1,1,-1,"altreciprocity0",5
"V115",NA,NA,1,-1,"altreciprocity0",5
"V116",NA,NA,1,-1,"altreciprocity0",5
"V117",NA,NA,1,-1,"altreciprocity0",5
"V118","V65",1,1,-1,"altreciprocity0",5
"V119",NA,NA,1,-1,"altreciprocity0",5
"V120","V104",1,1,-1,"altreciprocity0",5
"V121",NA,NA,1,-1,"altreciprocity0",5
"V122",NA,NA,1,-1,"altreciprocity0",5
"V123","V147",1,1,-1,"altreciprocity0",5
"V124","V42",1,1,-1,"altreciprocity0",5
"V125",NA,NA,1,-1,"altreciprocity0",5
"V126",NA,NA,1,-1,"altreciprocity0",5
"V127","V13",1,1,-1,"altreciprocity0",5
"V128","V117",1,1,-1,"altreciprocity0",5
"V129",NA,NA,1,-1,"altreciprocity0",5
"V130",NA,NA,1,-1,"altreciprocity0",5
"V131",NA,NA,1,-1,"altreciprocity0",5
"V132",NA,NA,1,-1,"altreciprocity0",5
"V133",NA,NA,1,-1,"altreciprocity0",5
"V134",NA,NA,1,-1,"altreciprocity0",5
"V135",NA,NA,1,-1,"altreciprocity0",5
"V136",NA,NA,1,-1,"altreciprocity0",5
"V137",NA,NA,1,-1,"altreciprocity0",5
"V138","V28",1,1,-1,"altreciprocity0",5
"V139",NA,NA,1,-1,"altreciprocity0",5
"V140",NA,NA,1,-1,"altreciprocity0",5
"V141","V33",1,1,-1,"altreciprocity0",5
"V142","V38",1,1,-1,"altreciprocity0",5
"V143",NA,NA,1,-1,"altreciprocity0",5
"V144","V61",1,1,-1,"altreciprocity0",5
"V145",NA,NA,1,-1,"altreciprocity0",5
"V146",NA,NA,1,-1,"altreciprocity0",5
"V147",NA,NA,1,-1,"altreciprocity0",5
"V148",NA,NA,1,-1,"altreciprocity0",5
"V149",NA,NA,1,-1,"altreciprocity0",5
"V150","V135",1,1,-1,"altreciprocity0",5
"V151","V10",1,1,-1,"altreciprocity0",5
"V152",NA,NA,1,-1,"altreciprocity0",5
"V153",NA,NA,1,-1,"altreciprocity0",5
"V154","V64",1,1,-1,"altreciprocity0",5
"V155",NA,NA,1,-1,"altreciprocity0",5
"V1","V119",1,1,1,"basic",2
"V2",NA,NA,1,1,"basic",2
"V3",NA,NA,1,1,"basic",2
"V4","V117",1,1,1,"basic",2
"V4","V128",1,1,1,"basic",2
"V5",NA,NA,1,1,"basic",2
"V6",NA,NA,1,1,"basic",2
"V7","V98",1,1,1,"basic",2
"V8","V97",1,1,1,"basic",2
"V9",NA,NA,1,1,"basic",2
"V10","V20",1,1,1,"basic",2
"V11","V34",1,1,1,"basic",2
"V12","V103",1,1,1,"basic",2
"V13","V113",1,1,1,"basic",2
"V14",NA,NA,1,1,"basic",2
"V15",NA,NA,1,1,"basic",2
"V16",NA,NA,1,1,"basic",2
"V17",NA,NA,1,1,"basic",2
"V18",NA,NA,1,1,"basic",2
"V19",NA,NA,1,1,"basic",2
"V20","V10",1,1,1,"basic",2
"V21","V66",1,1,1,"basic",2
"V22","V80",1,1,1,"basic",2
"V23","V29",1,1,1,"basic",2
"V24",NA,NA,1,1,"basic",2
"V25","V23",1,1,1,"basic",2
"V26","V3",1,1,1,"basic",2
"V27","V70",1,1,1,"basic",2
"V28","V70",1,1,1,"basic",2
"V29","V23",1,1,1,"basic",2
"V29","V36",1,1,1,"basic",2
"V30",NA,NA,1,1,"basic",2
"V31",NA,NA,1,1,"basic",2
"V32",NA,NA,1,1,"basic",2
"V33","V56",1,1,1,"basic",2
"V34","V31",1,1,1,"basic",2
"V34","V138",1,1,1,"basic",2
"V35","V112",1,1,1,"basic",2
"V36",NA,NA,1,1,"basic",2
"V37","V6",1,1,1,"basic",2
"V37","V147",1,1,1,"basic",2
"V37","V154",1,1,1,"basic",2
"V38","V138",1,1,1,"basic",2
"V39","V26",1,1,1,"basic",2
"V40","V72",1,1,1,"basic",2
"V41",NA,NA,1,1,"basic",2
"V42",NA,NA,1,1,"basic",2
"V43",NA,NA,1,1,"basic",2
"V44","V17",1,1,1,"basic",2
"V45",NA,NA,1,1,"basic",2
"V46","V82",1,1,1,"basic",2
"V47","V110",1,1,1,"basic",2
"V48",NA,NA,1,1,"basic",2
"V49",NA,NA,1,1,"basic",2
"V50",NA,NA,1,1,"basic",2
"V51",NA,NA,1,1,"basic",2
"V52","V105",1,1,1,"basic",2
"V53",NA,NA,1,1,"basic",2
"V54",NA,NA,1,1,"basic",2
"V55","V43",1,1,1,"basic",2
"V56",NA,NA,1,1,"basic",2
"V57",NA,NA,1,1,"basic",2
"V58","V59",1,1,1,"basic",2
"V59",NA,NA,1,1,"basic",2
"V60",NA,NA,1,1,"basic",2
"V61","V51",1,1,1,"basic",2
"V61","V90",1,1,1,"basic",2
"V61","V147",1,1,1,"basic",2
"V62","V98",1,1,1,"basic",2
"V63","V57",1,1,1,"basic",2
"V64","V36",1,1,1,"basic",2
"V65",NA,NA,1,1,"basic",2
"V66",NA,NA,1,1,"basic",2
"V67","V83",1,1,1,"basic",2
"V68",NA,NA,1,1,"basic",2
"V69",NA,NA,1,1,"basic",2
"V70","V27",1,1,1,"basic",2
"V70","V105",1,1,1,"basic",2
"V71","V15",1,1,1,"basic",2
"V71","V138",1,1,1,"basic",2
"V72","V40",1,1,1,"basic",2
"V72","V121",1,1,1,"basic",2
"V73","V45",1,1,1,"basic",2
"V73","V136",1,1,1,"basic",2
"V74",NA,NA,1,1,"basic",2
"V75","V77",1,1,1,"basic",2
"V76",NA,NA,1,1,"basic",2
"V77","V75",1,1,1,"basic",2
"V78",NA,NA,1,1,"basic",2
"V79",NA,NA,1,1,"basic",2
"V80","V22",1,1,1,"basic",2
"V81","V84",1,1,1,"basic",2
"V82",NA,NA,1,1,"basic",2
"V83","V67",1,1,1,"basic",2
"V84","V123",1,1,1,"basic",2
"V85","V136",1,1,1,"basic",2
"V86",NA,NA,1,1,"basic",2
"V87","V150",1,1,1,"basic",2
"V88","V20",1,1,1,"basic",2
"V88","V40",1,1,1,"basic",2
"V88","V124",1,1,1,"basic",2
"V89","V14",1,1,1,"basic",2
"V89","V72",1,1,1,"basic",2
"V90","V61",1,1,1,"basic",2
"V90","V73",1,1,1,"basic",2
"V91","V94",1,1,1,"basic",2
"V91","V152",1,1,1,"basic",2
"V92",NA,NA,1,1,"basic",2
"V93","V110",1,1,1,"basic",2
"V94","V91",1,1,1,"basic",2
"V94","V138",1,1,1,"basic",2
"V95","V106",1,1,1,"basic",2
"V96",NA,NA,1,1,"basic",2
"V97",NA,NA,1,1,"basic",2
"V98","V62",1,1,1,"basic",2
"V99","V119",1,1,1,"basic",2
"V100","V152",1,1,1,"basic",2
"V101",NA,NA,1,1,"basic",2
"V102",NA,NA,1,1,"basic",2
"V103",NA,NA,1,1,"basic",2
"V104",NA,NA,1,1,"basic",2
"V105","V52",1,1,1,"basic",2
"V106","V95",1,1,1,"basic",2
"V107","V68",1,1,1,"basic",2
"V108","V12",1,1,1,"basic",2
"V109","V115",1,1,1,"basic",2
"V110",NA,NA,1,1,"basic",2
"V111",NA,NA,1,1,"basic",2
"V112","V125",1,1,1,"basic",2
"V113","V13",1,1,1,"basic",2
"V113","V135",1,1,1,"basic",2
"V114",NA,NA,1,1,"basic",2
"V115","V124",1,1,1,"basic",2
"V116",NA,NA,1,1,"basic",2
"V117",NA,NA,1,1,"basic",2
"V118",NA,NA,1,1,"basic",2
"V119","V23",1,1,1,"basic",2
"V120","V122",1,1,1,"basic",2
"V121","V72",1,1,1,"basic",2
"V122","V92",1,1,1,"basic",2
"V123","V15",1,1,1,"basic",2
"V123","V84",1,1,1,"basic",2
"V124","V115",1,1,1,"basic",2
"V125","V112",1,1,1,"basic",2
"V126","V60",1,1,1,"basic",2
"V127",NA,NA,1,1,"basic",2
"V128","V4",1,1,1,"basic",2
"V129","V145",1,1,1,"basic",2
"V130","V54",1,1,1,"basic",2
"V131",NA,NA,1,1,"basic",2
"V132",NA,NA,1,1,"basic",2
"V133","V143",1,1,1,"basic",2
"V134","V97",1,1,1,"basic",2
"V135","V113",1,1,1,"basic",2
"V136","V73",1,1,1,"basic",2
"V136","V128",1,1,1,"basic",2
"V137",NA,NA,1,1,"basic",2
"V138","V34",1,1,1,"basic",2
"V138","V71",1,1,1,"basic",2
"V139",NA,NA,1,1,"basic",2
"V140","V66",1,1,1,"basic",2
"V141",NA,NA,1,1,"basic",2
"V142",NA,NA,1,1,"basic",2
"V143",NA,NA,1,1,"basic",2
"V144",NA,NA,1,1,"basic",2
"V145",NA,NA,1,1,"basic",2
"V146",NA,NA,1,1,"basic",2
"V147","V61",1,1,1,"basic",2
"V148",NA,NA,1,1,"basic",2
"V149","V107",1,1,1,"basic",2
"V150",NA,NA,1,1,"basic",2
"V151","V5",1,1,1,"basic",2
"V152",NA,NA,1,1,"basic",2
"V153",NA,NA,1,1,"basic",2
"V154","V54",1,1,1,"basic",2
"V155",NA,NA,1,1,"basic",2
"V1","V59",1,1,2,"basic",6
"V2",NA,NA,1,2,"basic",6
"V3",NA,NA,1,2,"basic",6
"V4","V85",1,1,2,"basic",6
"V5",NA,NA,1,2,"basic",6
"V6",NA,NA,1,2,"basic",6
"V7",NA,NA,1,2,"basic",6
"V8",NA,NA,1,2,"basic",6
"V9","V5",1,1,2,"basic",6
"V10","V66",1,1,2,"basic",6
"V11",NA,NA,1,2,"basic",6
"V12","V103",1,1,2,"basic",6
"V12","V113",1,1,2,"basic",6
"V13",NA,NA,1,2,"basic",6
"V14","V89",1,1,2,"basic",6
"V15","V75",1,1,2,"basic",6
"V16",NA,NA,1,2,"basic",6
"V17","V36",1,1,2,"basic",6
"V17","V92",1,1,2,"basic",6
"V18","V33",1,1,2,"basic",6
"V19",NA,NA,1,2,"basic",6
"V20","V79",1,1,2,"basic",6
"V21",NA,NA,1,2,"basic",6
"V22",NA,NA,1,2,"basic",6
"V23","V25",1,1,2,"basic",6
"V24","V120",1,1,2,"basic",6
"V25",NA,NA,1,2,"basic",6
"V26",NA,NA,1,2,"basic",6
"V27",NA,NA,1,2,"basic",6
"V28","V149",1,1,2,"basic",6
"V29","V110",1,1,2,"basic",6
"V30",NA,NA,1,2,"basic",6
"V31",NA,NA,1,2,"basic",6
"V32",NA,NA,1,2,"basic",6
"V33","V18",1,1,2,"basic",6
"V33","V61",1,1,2,"basic",6
"V34",NA,NA,1,2,"basic",6
"V35",NA,NA,1,2,"basic",6
"V36","V17",1,1,2,"basic",6
"V37",NA,NA,1,2,"basic",6
"V38","V153",1,1,2,"basic",6
"V39",NA,NA,1,2,"basic",6
"V40","V70",1,1,2,"basic",6
"V41","V132",1,1,2,"basic",6
"V42","V49",1,1,2,"basic",6
"V43",NA,NA,1,2,"basic",6
"V44",NA,NA,1,2,"basic",6
"V45",NA,NA,1,2,"basic",6
"V46",NA,NA,1,2,"basic",6
"V47","V110",1,1,2,"basic",6
"V48","V1",1,1,2,"basic",6
"V48","V69",1,1,2,"basic",6
"V49",NA,NA,1,2,"basic",6
"V50","V40",1,1,2,"basic",6
"V51",NA,NA,1,2,"basic",6
"V52","V59",1,1,2,"basic",6
"V52","V105",1,1,2,"basic",6
"V52","V112",1,1,2,"basic",6
"V53",NA,NA,1,2,"basic",6
"V54","V154",1,1,2,"basic",6
"V55","V143",1,1,2,"basic",6
"V56",NA,NA,1,2,"basic",6
"V57","V111",1,1,2,"basic",6
"V57","V120",1,1,2,"basic",6
"V58","V119",1,1,2,"basic",6
"V59","V1",1,1,2,"basic",6
"V59","V52",1,1,2,"basic",6
"V60","V146",1,1,2,"basic",6
"V61","V33",1,1,2,"basic",6
"V61","V51",1,1,2,"basic",6
"V61","V90",1,1,2,"basic",6
"V62","V98",1,1,2,"basic",6
"V63","V107",1,1,2,"basic",6
"V64",NA,NA,1,2,"basic",6
"V65","V104",1,1,2,"basic",6
"V66","V72",1,1,2,"basic",6
"V67",NA,NA,1,2,"basic",6
"V68",NA,NA,1,2,"basic",6
"V69",NA,NA,1,2,"basic",6
"V70",NA,NA,1,2,"basic",6
"V71",NA,NA,1,2,"basic",6
"V72",NA,NA,1,2,"basic",6
"V73","V136",1,1,2,"basic",6
"V74","V46",1,1,2,"basic",6
"V75",NA,NA,1,2,"basic",6
"V76","V150",1,1,2,"basic",6
"V77","V112",1,1,2,"basic",6
"V78","V101",1,1,2,"basic",6
"V79","V20",1,1,2,"basic",6
"V80","V152",1,1,2,"basic",6
"V81","V51",1,1,2,"basic",6
"V81","V113",1,1,2,"basic",6
"V82","V23",1,1,2,"basic",6
"V83",NA,NA,1,2,"basic",6
"V84","V93",1,1,2,"basic",6
"V84","V123",1,1,2,"basic",6
"V85","V4",1,1,2,"basic",6
"V86",NA,NA,1,2,"basic",6
"V87","V117",1,1,2,"basic",6
"V88","V20",1,1,2,"basic",6
"V88","V40",1,1,2,"basic",6
"V89","V14",1,1,2,"basic",6
"V90","V61",1,1,2,"basic",6
"V91",NA,NA,1,2,"basic",6
"V92","V21",1,1,2,"basic",6
"V93","V116",1,1,2,"basic",6
"V93","V148",1,1,2,"basic",6
"V94","V76",1,1,2,"basic",6
"V94","V91",1,1,2,"basic",6
"V95","V106",1,1,2,"basic",6
"V96",NA,NA,1,2,"basic",6
"V97","V79",1,1,2,"basic",6
"V98","V62",1,1,2,"basic",6
"V98","V125",1,1,2,"basic",6
"V99",NA,NA,1,2,"basic",6
"V100",NA,NA,1,2,"basic",6
"V101","V78",1,1,2,"basic",6
"V101","V79",1,1,2,"basic",6
"V102",NA,NA,1,2,"basic",6
"V103","V12",1,1,2,"basic",6
"V103","V15",1,1,2,"basic",6
"V104","V65",1,1,2,"basic",6
"V105","V52",1,1,2,"basic",6
"V106","V86",1,1,2,"basic",6
"V106","V95",1,1,2,"basic",6
"V107",NA,NA,1,2,"basic",6
"V108","V99",1,1,2,"basic",6
"V109",NA,NA,1,2,"basic",6
"V110","V29",1,1,2,"basic",6
"V110","V47",1,1,2,"basic",6
"V111","V57",1,1,2,"basic",6
"V112","V39",1,1,2,"basic",6
"V112","V52",1,1,2,"basic",6
"V113","V81",1,1,2,"basic",6
"V113","V135",1,1,2,"basic",6
"V114","V14",1,1,2,"basic",6
"V115","V144",1,1,2,"basic",6
"V116","V93",1,1,2,"basic",6
"V117",NA,NA,1,2,"basic",6
"V118","V63",1,1,2,"basic",6
"V119","V154",1,1,2,"basic",6
"V120","V55",1,1,2,"basic",6
"V120","V57",1,1,2,"basic",6
"V121","V42",1,1,2,"basic",6
"V122",NA,NA,1,2,"basic",6
"V123","V84",1,1,2,"basic",6
"V123","V124",1,1,2,"basic",6
"V124","V94",1,1,2,"basic",6
"V125",NA,NA,1,2,"basic",6
"V126",NA,NA,1,2,"basic",6
"V127",NA,NA,1,2,"basic",6
"V128","V4",1,1,2,"basic",6
"V128","V141",1,1,2,"basic",6
"V129",NA,NA,1,2,"basic",6
"V130","V31",1,1,2,"basic",6
"V131","V47",1,1,2,"basic",6
"V132","V56",1,1,2,"basic",6
"V133",NA,NA,1,2,"basic",6
"V134",NA,NA,1,2,"basic",6
"V135","V28",1,1,2,"basic",6
"V135","V113",1,1,2,"basic",6
"V136","V73",1,1,2,"basic",6
"V136","V101",1,1,2,"basic",6
"V137","V21",1,1,2,"basic",6
"V138","V71",1,1,2,"basic",6
"V139","V46",1,1,2,"basic",6
"V140","V46",1,1,2,"basic",6
"V141",NA,NA,1,2,"basic",6
"V142","V38",1,1,2,"basic",6
"V143",NA,NA,1,2,"basic",6
"V144",NA,NA,1,2,"basic",6
"V145",NA,NA,1,2,"basic",6
"V146","V60",1,1,2,"basic",6
"V147","V61",1,1,2,"basic",6
"V148",NA,NA,1,2,"basic",6
"V149",NA,NA,1,2,"basic",6
"V150",NA,NA,1,2,"basic",6
"V151",NA,NA,1,2,"basic",6
"V152",NA,NA,1,2,"basic",6
"V153","V38",1,1,2,"basic",6
"V154",NA,NA,1,2,"basic",6
"V155","V146",1,1,2,"basic",6
"V1","V145",1,1,3,"basic",4
"V2",NA,NA,1,3,"basic",4
"V3",NA,NA,1,3,"basic",4
"V4","V92",1,1,3,"basic",4
"V5",NA,NA,1,3,"basic",4
"V6","V37",1,1,3,"basic",4
"V7","V29",1,1,3,"basic",4
"V8",NA,NA,1,3,"basic",4
"V9",NA,NA,1,3,"basic",4
"V10",NA,NA,1,3,"basic",4
"V11",NA,NA,1,3,"basic",4
"V12","V44",1,1,3,"basic",4
"V12","V103",1,1,3,"basic",4
"V13",NA,NA,1,3,"basic",4
"V14","V31",1,1,3,"basic",4
"V14","V89",1,1,3,"basic",4
"V15",NA,NA,1,3,"basic",4
"V16",NA,NA,1,3,"basic",4
"V17","V75",1,1,3,"basic",4
"V18",NA,NA,1,3,"basic",4
"V19",NA,NA,1,3,"basic",4
"V20","V12",1,1,3,"basic",4
"V20","V88",1,1,3,"basic",4
"V21",NA,NA,1,3,"basic",4
"V22",NA,NA,1,3,"basic",4
"V23","V25",1,1,3,"basic",4
"V23","V29",1,1,3,"basic",4
"V24",NA,NA,1,3,"basic",4
"V25",NA,NA,1,3,"basic",4
"V26","V72",1,1,3,"basic",4
"V26","V155",1,1,3,"basic",4
"V27",NA,NA,1,3,"basic",4
"V28",NA,NA,1,3,"basic",4
"V29","V102",1,1,3,"basic",4
"V30",NA,NA,1,3,"basic",4
"V31",NA,NA,1,3,"basic",4
"V32","V35",1,1,3,"basic",4
"V33",NA,NA,1,3,"basic",4
"V34",NA,NA,1,3,"basic",4
"V35",NA,NA,1,3,"basic",4
"V36","V111",1,1,3,"basic",4
"V37","V6",1,1,3,"basic",4
"V38","V46",1,1,3,"basic",4
"V39","V40",1,1,3,"basic",4
"V40",NA,NA,1,3,"basic",4
"V41",NA,NA,1,3,"basic",4
"V42","V121",1,1,3,"basic",4
"V43","V127",1,1,3,"basic",4
"V44","V12",1,1,3,"basic",4
"V44","V93",1,1,3,"basic",4
"V45","V73",1,1,3,"basic",4
"V45","V147",1,1,3,"basic",4
"V46","V140",1,1,3,"basic",4
"V47","V71",1,1,3,"basic",4
"V48","V77",1,1,3,"basic",4
"V49","V21",1,1,3,"basic",4
"V50",NA,NA,1,3,"basic",4
"V51","V147",1,1,3,"basic",4
"V52",NA,NA,1,3,"basic",4
"V53","V82",1,1,3,"basic",4
"V53","V154",1,1,3,"basic",4
"V54",NA,NA,1,3,"basic",4
"V55",NA,NA,1,3,"basic",4
"V56",NA,NA,1,3,"basic",4
"V57",NA,NA,1,3,"basic",4
"V58","V118",1,1,3,"basic",4
"V59",NA,NA,1,3,"basic",4
"V60",NA,NA,1,3,"basic",4
"V61","V90",1,1,3,"basic",4
"V61","V118",1,1,3,"basic",4
"V61","V147",1,1,3,"basic",4
"V62",NA,NA,1,3,"basic",4
"V63",NA,NA,1,3,"basic",4
"V64",NA,NA,1,3,"basic",4
"V65","V104",1,1,3,"basic",4
"V66","V141",1,1,3,"basic",4
"V67","V83",1,1,3,"basic",4
"V68",NA,NA,1,3,"basic",4
"V69",NA,NA,1,3,"basic",4
"V70",NA,NA,1,3,"basic",4
"V71","V138",1,1,3,"basic",4
"V72","V26",1,1,3,"basic",4
"V73","V45",1,1,3,"basic",4
"V73","V136",1,1,3,"basic",4
"V74","V70",1,1,3,"basic",4
"V75","V77",1,1,3,"basic",4
"V76","V112",1,1,3,"basic",4
"V77","V75",1,1,3,"basic",4
"V78",NA,NA,1,3,"basic",4
"V79","V122",1,1,3,"basic",4
"V80","V22",1,1,3,"basic",4
"V81",NA,NA,1,3,"basic",4
"V82",NA,NA,1,3,"basic",4
"V83","V67",1,1,3,"basic",4
"V83","V97",1,1,3,"basic",4
"V84","V123",1,1,3,"basic",4
"V85",NA,NA,1,3,"basic",4
"V86",NA,NA,1,3,"basic",4
"V87",NA,NA,1,3,"basic",4
"V88","V1",1,1,3,"basic",4
"V88","V20",1,1,3,"basic",4
"V89","V14",1,1,3,"basic",4
"V89","V137",1,1,3,"basic",4
"V90","V61",1,1,3,"basic",4
"V91",NA,NA,1,3,"basic",4
"V92","V4",1,1,3,"basic",4
"V93","V91",1,1,3,"basic",4
"V94",NA,NA,1,3,"basic",4
"V95","V106",1,1,3,"basic",4
"V96","V72",1,1,3,"basic",4
"V97","V52",1,1,3,"basic",4
"V98",NA,NA,1,3,"basic",4
"V99",NA,NA,1,3,"basic",4
"V100","V57",1,1,3,"basic",4
"V101","V136",1,1,3,"basic",4
"V102","V29",1,1,3,"basic",4
"V103",NA,NA,1,3,"basic",4
"V104",NA,NA,1,3,"basic",4
"V105","V91",1,1,3,"basic",4
"V106","V95",1,1,3,"basic",4
"V107",NA,NA,1,3,"basic",4
"V108",NA,NA,1,3,"basic",4
"V109","V119",1,1,3,"basic",4
"V110",NA,NA,1,3,"basic",4
"V111",NA,NA,1,3,"basic",4
"V112","V125",1,1,3,"basic",4
"V113","V118",1,1,3,"basic",4
"V114",NA,NA,1,3,"basic",4
"V115","V44",1,1,3,"basic",4
"V116","V104",1,1,3,"basic",4
"V117",NA,NA,1,3,"basic",4
"V118","V58",1,1,3,"basic",4
"V118","V113",1,1,3,"basic",4
"V119","V109",1,1,3,"basic",4
"V120","V57",1,1,3,"basic",4
"V121",NA,NA,1,3,"basic",4
"V122","V130",1,1,3,"basic",4
"V123","V84",1,1,3,"basic",4
"V123","V147",1,1,3,"basic",4
"V124","V55",1,1,3,"basic",4
"V125",NA,NA,1,3,"basic",4
"V126",NA,NA,1,3,"basic",4
"V127","V43",1,1,3,"basic",4
"V128",NA,NA,1,3,"basic",4
"V129",NA,NA,1,3,"basic",4
"V130","V122",1,1,3,"basic",4
"V131",NA,NA,1,3,"basic",4
"V132","V56",1,1,3,"basic",4
"V133",NA,NA,1,3,"basic",4
"V134",NA,NA,1,3,"basic",4
