"from","to","dep.var.id","wave","sim","model","ord"
"V106","V86",1,1,-1,"altsimttbx1.5",6
"V106","V95",1,1,-1,"altsimttbx1.5",6
"V107","V7",1,1,-1,"altsimttbx1.5",6
"V108","V87",1,1,-1,"altsimttbx1.5",6
"V109","V106",1,1,-1,"altsimttbx1.5",6
"V110","V47",1,1,-1,"altsimttbx1.5",6
"V111","V64",1,1,-1,"altsimttbx1.5",6
"V112","V45",1,1,-1,"altsimttbx1.5",6
"V113",NA,NA,1,-1,"altsimttbx1.5",6
"V114",NA,NA,1,-1,"altsimttbx1.5",6
"V115",NA,NA,1,-1,"altsimttbx1.5",6
"V116","V26",1,1,-1,"altsimttbx1.5",6
"V116","V93",1,1,-1,"altsimttbx1.5",6
"V117","V119",1,1,-1,"altsimttbx1.5",6
"V118",NA,NA,1,-1,"altsimttbx1.5",6
"V119","V29",1,1,-1,"altsimttbx1.5",6
"V119","V117",1,1,-1,"altsimttbx1.5",6
"V120","V57",1,1,-1,"altsimttbx1.5",6
"V121","V42",1,1,-1,"altsimttbx1.5",6
"V121","V61",1,1,-1,"altsimttbx1.5",6
"V121","V72",1,1,-1,"altsimttbx1.5",6
"V122",NA,NA,1,-1,"altsimttbx1.5",6
"V123","V84",1,1,-1,"altsimttbx1.5",6
"V123","V116",1,1,-1,"altsimttbx1.5",6
"V124","V83",1,1,-1,"altsimttbx1.5",6
"V124","V88",1,1,-1,"altsimttbx1.5",6
"V125",NA,NA,1,-1,"altsimttbx1.5",6
"V126","V133",1,1,-1,"altsimttbx1.5",6
"V127",NA,NA,1,-1,"altsimttbx1.5",6
"V128","V58",1,1,-1,"altsimttbx1.5",6
"V129",NA,NA,1,-1,"altsimttbx1.5",6
"V130",NA,NA,1,-1,"altsimttbx1.5",6
"V131",NA,NA,1,-1,"altsimttbx1.5",6
"V132",NA,NA,1,-1,"altsimttbx1.5",6
"V133","V126",1,1,-1,"altsimttbx1.5",6
"V134",NA,NA,1,-1,"altsimttbx1.5",6
"V135","V113",1,1,-1,"altsimttbx1.5",6
"V136","V90",1,1,-1,"altsimttbx1.5",6
"V137","V104",1,1,-1,"altsimttbx1.5",6
"V138","V71",1,1,-1,"altsimttbx1.5",6
"V138","V88",1,1,-1,"altsimttbx1.5",6
"V139",NA,NA,1,-1,"altsimttbx1.5",6
"V140",NA,NA,1,-1,"altsimttbx1.5",6
"V141",NA,NA,1,-1,"altsimttbx1.5",6
"V142",NA,NA,1,-1,"altsimttbx1.5",6
"V143","V43",1,1,-1,"altsimttbx1.5",6
"V144",NA,NA,1,-1,"altsimttbx1.5",6
"V145","V129",1,1,-1,"altsimttbx1.5",6
"V146",NA,NA,1,-1,"altsimttbx1.5",6
"V147","V61",1,1,-1,"altsimttbx1.5",6
"V148",NA,NA,1,-1,"altsimttbx1.5",6
"V149",NA,NA,1,-1,"altsimttbx1.5",6
"V150",NA,NA,1,-1,"altsimttbx1.5",6
"V151","V47",1,1,-1,"altsimttbx1.5",6
"V152",NA,NA,1,-1,"altsimttbx1.5",6
"V153","V154",1,1,-1,"altsimttbx1.5",6
"V154","V54",1,1,-1,"altsimttbx1.5",6
"V154","V112",1,1,-1,"altsimttbx1.5",6
"V155","V11",1,1,-1,"altsimttbx1.5",6
"V1","V66",1,1,1,"basic",5
"V2","V63",1,1,1,"basic",5
"V3",NA,NA,1,1,"basic",5
"V4","V128",1,1,1,"basic",5
"V5","V9",1,1,1,"basic",5
"V6","V37",1,1,1,"basic",5
"V7","V107",1,1,1,"basic",5
"V8","V22",1,1,1,"basic",5
"V9",NA,NA,1,1,"basic",5
"V10","V135",1,1,1,"basic",5
"V11",NA,NA,1,1,"basic",5
"V12","V113",1,1,1,"basic",5
"V13","V120",1,1,1,"basic",5
"V14",NA,NA,1,1,"basic",5
"V15",NA,NA,1,1,"basic",5
"V16","V41",1,1,1,"basic",5
"V17","V36",1,1,1,"basic",5
"V18",NA,NA,1,1,"basic",5
"V19","V57",1,1,1,"basic",5
"V20","V88",1,1,1,"basic",5
"V21","V99",1,1,1,"basic",5
"V22","V35",1,1,1,"basic",5
"V23","V25",1,1,1,"basic",5
"V23","V41",1,1,1,"basic",5
"V24","V108",1,1,1,"basic",5
"V25",NA,NA,1,1,"basic",5
"V26",NA,NA,1,1,"basic",5
"V27","V26",1,1,1,"basic",5
"V28",NA,NA,1,1,"basic",5
"V29",NA,NA,1,1,"basic",5
"V30","V135",1,1,1,"basic",5
"V31",NA,NA,1,1,"basic",5
"V32",NA,NA,1,1,"basic",5
"V33","V100",1,1,1,"basic",5
"V33","V129",1,1,1,"basic",5
"V34","V142",1,1,1,"basic",5
"V35","V22",1,1,1,"basic",5
"V36","V17",1,1,1,"basic",5
"V37","V6",1,1,1,"basic",5
"V37","V137",1,1,1,"basic",5
"V38",NA,NA,1,1,"basic",5
"V39",NA,NA,1,1,"basic",5
"V40","V140",1,1,1,"basic",5
"V41","V16",1,1,1,"basic",5
"V42",NA,NA,1,1,"basic",5
"V43",NA,NA,1,1,"basic",5
"V44","V73",1,1,1,"basic",5
"V45","V116",1,1,1,"basic",5
"V45","V147",1,1,1,"basic",5
"V46","V140",1,1,1,"basic",5
"V47",NA,NA,1,1,"basic",5
"V48",NA,NA,1,1,"basic",5
"V49",NA,NA,1,1,"basic",5
"V50",NA,NA,1,1,"basic",5
"V51",NA,NA,1,1,"basic",5
"V52",NA,NA,1,1,"basic",5
"V53",NA,NA,1,1,"basic",5
"V54","V154",1,1,1,"basic",5
"V55",NA,NA,1,1,"basic",5
"V56","V132",1,1,1,"basic",5
"V57",NA,NA,1,1,"basic",5
"V58","V134",1,1,1,"basic",5
"V59",NA,NA,1,1,"basic",5
"V60",NA,NA,1,1,"basic",5
"V61",NA,NA,1,1,"basic",5
"V62","V54",1,1,1,"basic",5
"V62","V98",1,1,1,"basic",5
"V63",NA,NA,1,1,"basic",5
"V64","V45",1,1,1,"basic",5
"V65","V21",1,1,1,"basic",5
"V65","V104",1,1,1,"basic",5
"V66",NA,NA,1,1,"basic",5
"V67",NA,NA,1,1,"basic",5
"V68","V74",1,1,1,"basic",5
"V69","V140",1,1,1,"basic",5
"V70","V107",1,1,1,"basic",5
"V70","V132",1,1,1,"basic",5
"V71",NA,NA,1,1,"basic",5
"V72","V101",1,1,1,"basic",5
"V72","V121",1,1,1,"basic",5
"V73","V44",1,1,1,"basic",5
"V73","V136",1,1,1,"basic",5
"V74",NA,NA,1,1,"basic",5
"V75",NA,NA,1,1,"basic",5
"V76",NA,NA,1,1,"basic",5
"V77",NA,NA,1,1,"basic",5
"V78","V101",1,1,1,"basic",5
"V79",NA,NA,1,1,"basic",5
"V80",NA,NA,1,1,"basic",5
"V81","V20",1,1,1,"basic",5
"V82",NA,NA,1,1,"basic",5
"V83","V67",1,1,1,"basic",5
"V84","V123",1,1,1,"basic",5
"V85","V77",1,1,1,"basic",5
"V86","V106",1,1,1,"basic",5
"V87",NA,NA,1,1,"basic",5
"V88","V20",1,1,1,"basic",5
"V89",NA,NA,1,1,"basic",5
"V90",NA,NA,1,1,"basic",5
"V91","V39",1,1,1,"basic",5
"V91","V94",1,1,1,"basic",5
"V92","V56",1,1,1,"basic",5
"V93","V138",1,1,1,"basic",5
"V94","V91",1,1,1,"basic",5
"V94","V147",1,1,1,"basic",5
"V95","V106",1,1,1,"basic",5
"V96",NA,NA,1,1,"basic",5
"V97","V77",1,1,1,"basic",5
"V98","V62",1,1,1,"basic",5
"V99",NA,NA,1,1,"basic",5
"V100","V123",1,1,1,"basic",5
"V101","V65",1,1,1,"basic",5
"V101","V78",1,1,1,"basic",5
"V102",NA,NA,1,1,"basic",5
"V103",NA,NA,1,1,"basic",5
"V104","V16",1,1,1,"basic",5
"V104","V65",1,1,1,"basic",5
"V105",NA,NA,1,1,"basic",5
"V106","V86",1,1,1,"basic",5
"V106","V95",1,1,1,"basic",5
"V107","V7",1,1,1,"basic",5
"V107","V70",1,1,1,"basic",5
"V108",NA,NA,1,1,"basic",5
"V109",NA,NA,1,1,"basic",5
"V110",NA,NA,1,1,"basic",5
"V111",NA,NA,1,1,"basic",5
"V112","V75",1,1,1,"basic",5
"V112","V125",1,1,1,"basic",5
"V113","V12",1,1,1,"basic",5
"V114",NA,NA,1,1,"basic",5
"V115",NA,NA,1,1,"basic",5
"V116",NA,NA,1,1,"basic",5
"V117",NA,NA,1,1,"basic",5
"V118",NA,NA,1,1,"basic",5
"V119",NA,NA,1,1,"basic",5
"V120",NA,NA,1,1,"basic",5
"V121","V63",1,1,1,"basic",5
"V121","V72",1,1,1,"basic",5
"V122",NA,NA,1,1,"basic",5
"V123","V84",1,1,1,"basic",5
"V123","V100",1,1,1,"basic",5
"V124",NA,NA,1,1,"basic",5
"V125","V112",1,1,1,"basic",5
"V126","V93",1,1,1,"basic",5
"V127","V148",1,1,1,"basic",5
"V128","V108",1,1,1,"basic",5
"V129","V33",1,1,1,"basic",5
"V129","V145",1,1,1,"basic",5
"V130","V51",1,1,1,"basic",5
"V131",NA,NA,1,1,"basic",5
"V132","V56",1,1,1,"basic",5
"V133",NA,NA,1,1,"basic",5
"V134","V58",1,1,1,"basic",5
"V135","V10",1,1,1,"basic",5
"V135","V30",1,1,1,"basic",5
"V136","V73",1,1,1,"basic",5
"V137","V95",1,1,1,"basic",5
"V138","V93",1,1,1,"basic",5
"V139",NA,NA,1,1,"basic",5
"V140","V40",1,1,1,"basic",5
"V140","V137",1,1,1,"basic",5
"V141",NA,NA,1,1,"basic",5
"V142","V55",1,1,1,"basic",5
"V143",NA,NA,1,1,"basic",5
"V144",NA,NA,1,1,"basic",5
"V145","V129",1,1,1,"basic",5
"V146","V87",1,1,1,"basic",5
"V147","V45",1,1,1,"basic",5
"V147","V61",1,1,1,"basic",5
"V147","V101",1,1,1,"basic",5
"V148",NA,NA,1,1,"basic",5
"V149","V7",1,1,1,"basic",5
"V150",NA,NA,1,1,"basic",5
"V151",NA,NA,1,1,"basic",5
"V152",NA,NA,1,1,"basic",5
"V153",NA,NA,1,1,"basic",5
"V154","V54",1,1,1,"basic",5
"V154","V57",1,1,1,"basic",5
"V155",NA,NA,1,1,"basic",5
"V1",NA,NA,1,2,"basic",2
"V2",NA,NA,1,2,"basic",2
"V3",NA,NA,1,2,"basic",2
"V4","V113",1,1,2,"basic",2
"V4","V128",1,1,2,"basic",2
"V5",NA,NA,1,2,"basic",2
"V6",NA,NA,1,2,"basic",2
"V7","V107",1,1,2,"basic",2
"V8",NA,NA,1,2,"basic",2
"V9",NA,NA,1,2,"basic",2
"V10","V39",1,1,2,"basic",2
"V11",NA,NA,1,2,"basic",2
"V12","V103",1,1,2,"basic",2
"V13","V120",1,1,2,"basic",2
"V14","V60",1,1,2,"basic",2
"V15","V111",1,1,2,"basic",2
"V16","V67",1,1,2,"basic",2
"V17","V36",1,1,2,"basic",2
"V18","V118",1,1,2,"basic",2
"V19",NA,NA,1,2,"basic",2
"V20",NA,NA,1,2,"basic",2
"V21",NA,NA,1,2,"basic",2
"V22","V5",1,1,2,"basic",2
"V22","V80",1,1,2,"basic",2
"V23","V63",1,1,2,"basic",2
"V24",NA,NA,1,2,"basic",2
"V25",NA,NA,1,2,"basic",2
"V26",NA,NA,1,2,"basic",2
"V27",NA,NA,1,2,"basic",2
"V28",NA,NA,1,2,"basic",2
"V29",NA,NA,1,2,"basic",2
"V30","V46",1,1,2,"basic",2
"V31",NA,NA,1,2,"basic",2
"V32","V120",1,1,2,"basic",2
"V33","V61",1,1,2,"basic",2
"V33","V100",1,1,2,"basic",2
"V33","V129",1,1,2,"basic",2
"V34",NA,NA,1,2,"basic",2
"V35","V100",1,1,2,"basic",2
"V36","V17",1,1,2,"basic",2
"V36","V137",1,1,2,"basic",2
"V37","V11",1,1,2,"basic",2
"V38","V140",1,1,2,"basic",2
"V39",NA,NA,1,2,"basic",2
"V40",NA,NA,1,2,"basic",2
"V41","V47",1,1,2,"basic",2
"V42","V8",1,1,2,"basic",2
"V43","V121",1,1,2,"basic",2
"V44",NA,NA,1,2,"basic",2
"V45","V147",1,1,2,"basic",2
"V46","V140",1,1,2,"basic",2
"V47","V70",1,1,2,"basic",2
"V48","V64",1,1,2,"basic",2
"V49",NA,NA,1,2,"basic",2
"V50",NA,NA,1,2,"basic",2
"V51","V21",1,1,2,"basic",2
"V52","V55",1,1,2,"basic",2
"V52","V105",1,1,2,"basic",2
"V53",NA,NA,1,2,"basic",2
"V54","V154",1,1,2,"basic",2
"V55",NA,NA,1,2,"basic",2
"V56",NA,NA,1,2,"basic",2
"V57","V120",1,1,2,"basic",2
"V57","V151",1,1,2,"basic",2
"V58","V116",1,1,2,"basic",2
"V59",NA,NA,1,2,"basic",2
"V60","V14",1,1,2,"basic",2
"V60","V89",1,1,2,"basic",2
"V61","V52",1,1,2,"basic",2
"V61","V147",1,1,2,"basic",2
"V62","V98",1,1,2,"basic",2
"V63","V23",1,1,2,"basic",2
"V64",NA,NA,1,2,"basic",2
"V65","V104",1,1,2,"basic",2
"V66",NA,NA,1,2,"basic",2
"V67","V83",1,1,2,"basic",2
"V67","V94",1,1,2,"basic",2
"V68","V124",1,1,2,"basic",2
"V69",NA,NA,1,2,"basic",2
"V70",NA,NA,1,2,"basic",2
"V71",NA,NA,1,2,"basic",2
"V72","V121",1,1,2,"basic",2
"V73","V136",1,1,2,"basic",2
"V74","V15",1,1,2,"basic",2
"V75","V77",1,1,2,"basic",2
"V76","V147",1,1,2,"basic",2
"V76","V150",1,1,2,"basic",2
"V77","V75",1,1,2,"basic",2
"V78",NA,NA,1,2,"basic",2
"V79","V124",1,1,2,"basic",2
"V80","V22",1,1,2,"basic",2
"V81",NA,NA,1,2,"basic",2
"V82",NA,NA,1,2,"basic",2
"V83","V67",1,1,2,"basic",2
"V84","V123",1,1,2,"basic",2
"V85","V101",1,1,2,"basic",2
"V86",NA,NA,1,2,"basic",2
"V87","V55",1,1,2,"basic",2
"V88","V20",1,1,2,"basic",2
"V88","V40",1,1,2,"basic",2
"V88","V124",1,1,2,"basic",2
"V89",NA,NA,1,2,"basic",2
"V90",NA,NA,1,2,"basic",2
"V91","V94",1,1,2,"basic",2
"V91","V146",1,1,2,"basic",2
"V92",NA,NA,1,2,"basic",2
"V93","V96",1,1,2,"basic",2
"V94","V91",1,1,2,"basic",2
"V95","V98",1,1,2,"basic",2
"V96",NA,NA,1,2,"basic",2
"V97","V12",1,1,2,"basic",2
"V98",NA,NA,1,2,"basic",2
"V99","V54",1,1,2,"basic",2
"V100",NA,NA,1,2,"basic",2
"V101","V34",1,1,2,"basic",2
"V102","V68",1,1,2,"basic",2
"V103",NA,NA,1,2,"basic",2
"V104",NA,NA,1,2,"basic",2
"V105",NA,NA,1,2,"basic",2
"V106",NA,NA,1,2,"basic",2
"V107","V7",1,1,2,"basic",2
"V107","V128",1,1,2,"basic",2
"V108",NA,NA,1,2,"basic",2
"V109","V72",1,1,2,"basic",2
"V110",NA,NA,1,2,"basic",2
"V111","V130",1,1,2,"basic",2
"V112","V134",1,1,2,"basic",2
"V113","V4",1,1,2,"basic",2
"V114",NA,NA,1,2,"basic",2
"V115",NA,NA,1,2,"basic",2
"V116","V10",1,1,2,"basic",2
"V117",NA,NA,1,2,"basic",2
"V118","V18",1,1,2,"basic",2
"V119","V146",1,1,2,"basic",2
"V120","V13",1,1,2,"basic",2
"V120","V57",1,1,2,"basic",2
"V121","V43",1,1,2,"basic",2
"V121","V72",1,1,2,"basic",2
"V122",NA,NA,1,2,"basic",2
"V123","V124",1,1,2,"basic",2
"V124","V68",1,1,2,"basic",2
"V124","V123",1,1,2,"basic",2
"V125","V108",1,1,2,"basic",2
"V126",NA,NA,1,2,"basic",2
"V127",NA,NA,1,2,"basic",2
"V128",NA,NA,1,2,"basic",2
"V129","V145",1,1,2,"basic",2
"V130",NA,NA,1,2,"basic",2
"V131","V63",1,1,2,"basic",2
"V131","V155",1,1,2,"basic",2
"V132","V56",1,1,2,"basic",2
"V133","V20",1,1,2,"basic",2
"V133","V148",1,1,2,"basic",2
"V134","V112",1,1,2,"basic",2
"V135","V113",1,1,2,"basic",2
"V136","V73",1,1,2,"basic",2
"V137","V36",1,1,2,"basic",2
"V138","V10",1,1,2,"basic",2
"V139","V111",1,1,2,"basic",2
"V140",NA,NA,1,2,"basic",2
"V141",NA,NA,1,2,"basic",2
"V142","V38",1,1,2,"basic",2
"V143","V130",1,1,2,"basic",2
"V144",NA,NA,1,2,"basic",2
"V145","V129",1,1,2,"basic",2
"V145","V138",1,1,2,"basic",2
"V146",NA,NA,1,2,"basic",2
"V147","V45",1,1,2,"basic",2
"V147","V61",1,1,2,"basic",2
"V148","V60",1,1,2,"basic",2
"V148","V133",1,1,2,"basic",2
"V149","V98",1,1,2,"basic",2
"V150",NA,NA,1,2,"basic",2
"V151","V32",1,1,2,"basic",2
"V152","V10",1,1,2,"basic",2
"V153",NA,NA,1,2,"basic",2
"V154","V54",1,1,2,"basic",2
"V155","V131",1,1,2,"basic",2
"V1",NA,NA,1,3,"basic",3
"V2","V7",1,1,3,"basic",3
"V3",NA,NA,1,3,"basic",3
"V4",NA,NA,1,3,"basic",3
"V5","V9",1,1,3,"basic",3
"V6","V37",1,1,3,"basic",3
"V7",NA,NA,1,3,"basic",3
"V8",NA,NA,1,3,"basic",3
"V9","V5",1,1,3,"basic",3
"V10",NA,NA,1,3,"basic",3
"V11",NA,NA,1,3,"basic",3
"V12",NA,NA,1,3,"basic",3
"V13","V113",1,1,3,"basic",3
"V13","V120",1,1,3,"basic",3
"V14","V60",1,1,3,"basic",3
"V14","V89",1,1,3,"basic",3
"V15",NA,NA,1,3,"basic",3
"V16",NA,NA,1,3,"basic",3
"V17","V36",1,1,3,"basic",3
"V17","V46",1,1,3,"basic",3
"V17","V138",1,1,3,"basic",3
"V18",NA,NA,1,3,"basic",3
"V19","V40",1,1,3,"basic",3
"V19","V97",1,1,3,"basic",3
"V19","V108",1,1,3,"basic",3
"V20","V88",1,1,3,"basic",3
"V21",NA,NA,1,3,"basic",3
"V22","V121",1,1,3,"basic",3
"V23","V79",1,1,3,"basic",3
"V24",NA,NA,1,3,"basic",3
"V25","V23",1,1,3,"basic",3
"V26","V75",1,1,3,"basic",3
"V27","V128",1,1,3,"basic",3
"V28",NA,NA,1,3,"basic",3
"V29",NA,NA,1,3,"basic",3
"V30","V36",1,1,3,"basic",3
"V31",NA,NA,1,3,"basic",3
"V32",NA,NA,1,3,"basic",3
"V33","V100",1,1,3,"basic",3
"V34",NA,NA,1,3,"basic",3
"V35","V60",1,1,3,"basic",3
"V36","V17",1,1,3,"basic",3
"V36","V30",1,1,3,"basic",3
"V37","V6",1,1,3,"basic",3
"V38",NA,NA,1,3,"basic",3
"V39","V99",1,1,3,"basic",3
"V40","V19",1,1,3,"basic",3
"V41",NA,NA,1,3,"basic",3
"V42","V93",1,1,3,"basic",3
"V43",NA,NA,1,3,"basic",3
"V44",NA,NA,1,3,"basic",3
"V45",NA,NA,1,3,"basic",3
"V46","V17",1,1,3,"basic",3
"V47","V100",1,1,3,"basic",3
"V47","V110",1,1,3,"basic",3
"V48",NA,NA,1,3,"basic",3
"V49","V14",1,1,3,"basic",3
"V50",NA,NA,1,3,"basic",3
"V51","V60",1,1,3,"basic",3
"V51","V61",1,1,3,"basic",3
"V52","V112",1,1,3,"basic",3
"V53","V130",1,1,3,"basic",3
"V54",NA,NA,1,3,"basic",3
"V55","V104",1,1,3,"basic",3
"V56",NA,NA,1,3,"basic",3
"V57","V54",1,1,3,"basic",3
"V57","V58",1,1,3,"basic",3
"V58","V57",1,1,3,"basic",3
"V58","V143",1,1,3,"basic",3
"V59",NA,NA,1,3,"basic",3
"V60","V14",1,1,3,"basic",3
"V61","V80",1,1,3,"basic",3
"V62","V87",1,1,3,"basic",3
"V62","V98",1,1,3,"basic",3
"V63",NA,NA,1,3,"basic",3
"V64",NA,NA,1,3,"basic",3
"V65",NA,NA,1,3,"basic",3
"V66",NA,NA,1,3,"basic",3
"V67","V77",1,1,3,"basic",3
"V67","V83",1,1,3,"basic",3
"V68",NA,NA,1,3,"basic",3
"V69","V90",1,1,3,"basic",3
"V70","V44",1,1,3,"basic",3
"V71","V138",1,1,3,"basic",3
"V72","V69",1,1,3,"basic",3
"V72","V121",1,1,3,"basic",3
"V73","V45",1,1,3,"basic",3
"V73","V136",1,1,3,"basic",3
"V74","V54",1,1,3,"basic",3
"V75","V77",1,1,3,"basic",3
"V76","V150",1,1,3,"basic",3
"V77","V67",1,1,3,"basic",3
"V77","V75",1,1,3,"basic",3
"V78","V101",1,1,3,"basic",3
"V79","V23",1,1,3,"basic",3
"V80","V61",1,1,3,"basic",3
"V80","V134",1,1,3,"basic",3
"V81",NA,NA,1,3,"basic",3
"V82",NA,NA,1,3,"basic",3
"V83","V76",1,1,3,"basic",3
"V84","V123",1,1,3,"basic",3
"V85","V18",1,1,3,"basic",3
"V86","V106",1,1,3,"basic",3
"V87","V8",1,1,3,"basic",3
