"X1","X2","count","plot_order"
"2","2",10,11
"3","3",10,11
"4","4",10,11
"5","5",10,11
"6","13",10,11
"7","8",10,11
"8","10",10,11
"9","13",10,11
"10","8",10,11
"10","11",10,11
"11","10",10,11
"12","6",10,11
"12","13",10,11
"13","6",10,11
"13","9",10,11
"13","12",10,11
"14","14",10,11
"15","15",10,11
"16","16",10,11
"1","1",11,14
"2","3",11,14
"2","5",11,14
"3","2",11,14
"4","4",11,14
"5","2",11,14
"5","3",11,14
"6","12",11,14
"6","13",11,14
"7","7",11,14
"8","10",11,14
"8","11",11,14
"9","9",11,14
"10","11",11,14
"10","14",11,14
"11","10",11,14
"11","14",11,14
"12","6",11,14
"12","13",11,14
"13","6",11,14
"13","12",11,14
"14","10",11,14
"15",NA,11,14
"16","15",11,14
"1","1",12,6
"2","11",12,6
"2","13",12,6
"3","7",12,6
"3","12",12,6
"4","4",12,6
"5","5",12,6
"6","12",12,6
"6","13",12,6
"7","3",12,6
"8","9",12,6
"9","8",12,6
"10","10",12,6
"11","14",12,6
"12","3",12,6
"12","6",12,6
"13","2",12,6
"14","11",12,6
"15","15",12,6
"16","16",12,6
"1","1",13,12
"2","3",13,12
"2","8",13,12
"3","2",13,12
"4","5",13,12
"4","14",13,12
"4","15",13,12
"5","4",13,12
"6","12",13,12
"7","10",13,12
"8","2",13,12
"8","9",13,12
"9","8",13,12
"10","7",13,12
"11","7",13,12
"11","14",13,12
"12","6",13,12
"13","13",13,12
"14","4",13,12
"14","11",13,12
"15","4",13,12
"16","16",13,12
"1","1",14,15
"2",NA,14,15
"3","15",14,15
"4","4",14,15
"5","5",14,15
"6","6",14,15
"7","7",14,15
"8","9",14,15
"9","8",14,15
"9","14",14,15
"10","11",14,15
"11","10",14,15
"12","2",14,15
"12","13",14,15
"13","12",14,15
"14",NA,14,15
"15","3",14,15
"16","16",14,15
"1","1",15,2
"2","2",15,2
"3","6",15,2
"4","5",15,2
"5","4",15,2
"6","3",15,2
"7","10",15,2
"7","15",15,2
"8","8",15,2
"9","9",15,2
"10","7",15,2
"10","11",15,2
"11","10",15,2
"11","13",15,2
"12","6",15,2
"12","13",15,2
"13","12",15,2
"14","14",15,2
"15","7",15,2
"16","16",15,2
"1","1",16,7
"2","12",16,7
"3","2",16,7
"3","12",16,7
"4",NA,16,7
"5",NA,16,7
"6","12",16,7
"6","13",16,7
"6","16",16,7
"7","7",16,7
"8","13",16,7
"9","4",16,7
"10","11",16,7
"10","14",16,7
"11","5",16,7
"11","14",16,7
"12","6",16,7
"12","13",16,7
"13","6",16,7
"13","8",16,7
"13","12",16,7
"14","10",16,7
"14","11",16,7
"15","2",16,7
"16",NA,16,7
