"X1","X2","count","plot_order"
"11","10",8,6
"11","14",8,6
"12","6",8,6
"12","13",8,6
"13","12",8,6
"14",NA,8,6
"15","15",8,6
"16","16",8,6
"1","4",9,8
"2","5",9,8
"2","9",9,8
"3","12",9,8
"4","1",9,8
"5","2",9,8
"6","2",9,8
"6","12",9,8
"7","7",9,8
"8","9",9,8
"9","8",9,8
"10","15",9,8
"11","11",9,8
"12","3",9,8
"12","6",9,8
"12","13",9,8
"13","12",9,8
"14","16",9,8
"15",NA,9,8
"16",NA,9,8
"1","1",10,4
"2","3",10,4
"2","11",10,4
"3","2",10,4
"4","4",10,4
"5","5",10,4
"6","12",10,4
"7","10",10,4
"8","11",10,4
"8","14",10,4
"9","9",10,4
"10","7",10,4
"11","2",10,4
"12","6",10,4
"12","13",10,4
"13","12",10,4
"14","8",10,4
"14","11",10,4
"15","15",10,4
"16","16",10,4
"1","15",11,3
"2","3",11,3
"2","10",11,3
"2","13",11,3
"3","2",11,3
"4","4",11,3
"5","16",11,3
"6","12",11,3
"7","10",11,3
"8","8",11,3
"9","9",11,3
"10","7",11,3
"10","14",11,3
"11","14",11,3
"12","6",11,3
"12","13",11,3
"13","2",11,3
"13","12",11,3
"14","11",11,3
"15",NA,11,3
"16","5",11,3
"16","11",11,3
"1",NA,12,9
"2","2",12,9
"3","5",12,9
"4","4",12,9
"5","3",12,9
"6","12",12,9
"6","13",12,9
"7","10",12,9
"8","8",12,9
"9","9",12,9
"10","1",12,9
"10","7",12,9
"10","14",12,9
"11","15",12,9
"12","6",12,9
"12","14",12,9
"13","6",12,9
"14","10",12,9
"14","12",12,9
"15",NA,12,9
"16","16",12,9
"1","1",13,13
"2","3",13,13
"3","6",13,13
"4","5",13,13
"4","10",13,13
"5","4",13,13
"5","13",13,13
"6","3",13,13
"7",NA,13,13
"8","11",13,13
"9","5",13,13
"10","4",13,13
"11","8",13,13
"12","6",13,13
"12","13",13,13
"13","7",13,13
"13","9",13,13
"13","12",13,13
"14","14",13,13
"15","15",13,13
"16","16",13,13
"1","5",14,7
"2","3",14,7
"3","2",14,7
"3","12",14,7
"3","15",14,7
"4","3",14,7
"5",NA,14,7
"6","12",14,7
"6","13",14,7
"7","11",14,7
"8","11",14,7
"9","10",14,7
"9","16",14,7
"10","7",14,7
"10","8",14,7
"10","11",14,7
"11","7",14,7
"11","8",14,7
"12","3",14,7
"13","6",14,7
"14","14",14,7
"15","3",14,7
"15","10",14,7
"16","9",14,7
"1","1",15,12
"2","3",15,12
"3","2",15,12
"3","15",15,12
"4","5",15,12
"5","4",15,12
"6","11",15,12
"7","11",15,12
"8","11",15,12
"9","9",15,12
"10","11",15,12
"10","12",15,12
"11","7",15,12
"11","8",15,12
"11","10",15,12
"11","14",15,12
"12","10",15,12
"12","13",15,12
"13","12",15,12
"14",NA,15,12
"15","3",15,12
"16","16",15,12
"1","1",16,10
"2","2",16,10
"3","3",16,10
"4","5",16,10
"5","4",16,10
"5","10",16,10
"6","12",16,10
"7","7",16,10
"8","8",16,10
"9","9",16,10
"10","4",16,10
"10","11",16,10
"10","14",16,10
"11","14",16,10
"12",NA,16,10
"13","13",16,10
"14","4",16,10
"14","10",16,10
"14","11",16,10
"14","16",16,10
"15","15",16,10
"16",NA,16,10
