"X1","X2","count","plot_order"
"10","7",10,3
"10","11",10,3
"11","10",10,3
"12","13",10,3
"13","12",10,3
"14","11",10,3
"15","15",10,3
"16","1",10,3
"1","1",11,11
"2",NA,11,11
"3","2",11,11
"3","15",11,11
"4","7",11,11
"5","5",11,11
"6","6",11,11
"7","10",11,11
"8","8",11,11
"9","9",11,11
"10","7",11,11
"10","11",11,11
"11","10",11,11
"12","12",11,11
"13","13",11,11
"14","14",11,11
"15","3",11,11
"16","16",11,11
"1","1",12,2
"2","3",12,2
"2","5",12,2
"2","13",12,2
"3",NA,12,2
"4","16",12,2
"5","2",12,2
"6","6",12,2
"7","7",12,2
"8","8",12,2
"9","12",12,2
"10","3",12,2
"10","16",12,2
"11","11",12,2
"12","13",12,2
"13",NA,12,2
"14","14",12,2
"15","15",12,2
"16","4",12,2
"16","10",12,2
"1","1",13,13
"2","13",13,13
"3","6",13,13
"4",NA,13,13
"5","4",13,13
"6","12",13,13
"7",NA,13,13
"8","11",13,13
"9","14",13,13
"10","4",13,13
"10","7",13,13
"10","11",13,13
"10","12",13,13
"11","8",13,13
"12","6",13,13
"12","10",13,13
"12","13",13,13
"13","2",13,13
"13","12",13,13
"14","9",13,13
"15","15",13,13
"16","16",13,13
"1",NA,14,6
"2","3",14,6
"3","2",14,6
"3","5",14,6
"4","5",14,6
"5","3",14,6
"5","4",14,6
"6","6",14,6
"7","7",14,6
"8","9",14,6
"8","10",14,6
"8","11",14,6
"9","8",14,6
"10","8",14,6
"10","14",14,6
"11",NA,14,6
"12","13",14,6
"13","12",14,6
"14","1",14,6
"14","10",14,6
"15","15",14,6
"16","16",14,6
"1","11",15,14
"2","12",15,14
"3","2",15,14
"3","5",15,14
"4","5",15,14
"4","13",15,14
"5","3",15,14
"5","4",15,14
"5","12",15,14
"6","6",15,14
"7","10",15,14
"8","9",15,14
"9","8",15,14
"9","11",15,14
"10","7",15,14
"10","11",15,14
"11","10",15,14
"12","2",15,14
"12","5",15,14
"12","13",15,14
"13","4",15,14
"14","14",15,14
"15","15",15,14
"16","16",15,14
"1","6",16,10
"2",NA,16,10
"3","7",16,10
"4","4",16,10
"5","5",16,10
"6","2",16,10
"7",NA,16,10
"8","9",16,10
"9","8",16,10
"9","15",16,10
"10","7",16,10
"10","11",16,10
"10","14",16,10
"11","10",16,10
"12","12",16,10
"13","13",16,10
"14","10",16,10
"14","11",16,10
"15",NA,16,10
"16","16",16,10
