"X1","X2","count","plot_order"
"6","2",9,12
"6","12",9,12
"7","1",9,12
"8","6",9,12
"8","9",9,12
"9","8",9,12
"10","11",9,12
"11","10",9,12
"11","13",9,12
"12","6",9,12
"13","11",9,12
"14","14",9,12
"15",NA,9,12
"16","16",9,12
"1","7",10,2
"2","3",10,2
"2","12",10,2
"3","2",10,2
"4","12",10,2
"5","5",10,2
"6","12",10,2
"6","13",10,2
"7","1",10,2
"7","14",10,2
"8","9",10,2
"8","16",10,2
"9","8",10,2
"10","11",10,2
"11","10",10,2
"11","14",10,2
"12","4",10,2
"12","6",10,2
"13","3",10,2
"13","6",10,2
"14","7",10,2
"15","15",10,2
"16","8",10,2
"1",NA,11,15
"2","1",11,15
"3","12",11,15
"4","4",11,15
"5","5",11,15
"6","12",11,15
"7","10",11,15
"8","8",11,15
"9","9",11,15
"10",NA,11,15
"11","14",11,15
"12","3",11,15
"12","6",11,15
"13","13",11,15
"14",NA,11,15
"15","3",11,15
"16","16",11,15
"1","1",12,5
"2","3",12,5
"2","5",12,5
"3","2",12,5
"3","6",12,5
"3","16",12,5
"4","4",12,5
"5","2",12,5
"6","3",12,5
"7",NA,12,5
"8","10",12,5
"9","9",12,5
"10","8",12,5
"11","11",12,5
"12","8",12,5
"13","14",12,5
"14","7",12,5
"14","13",12,5
"15","16",12,5
"16","10",12,5
"16","15",12,5
"1","2",13,11
"2","1",13,11
"2","5",13,11
"3","5",13,11
"3","13",13,11
"4","5",13,11
"4","9",13,11
"5","2",13,11
"5","3",13,11
"5","4",13,11
"5","15",13,11
"6","12",13,11
"7","7",13,11
"8","8",13,11
"9","4",13,11
"10","11",13,11
"11","10",13,11
"11","14",13,11
"12",NA,13,11
"13","3",13,11
"14","11",13,11
"15","5",13,11
"16","16",13,11
"1","7",14,1
"1","12",14,1
"2","3",14,1
"2","12",14,1
"3","2",14,1
"3","6",14,1
"3","14",14,1
"4","4",14,1
"5","9",14,1
"6","3",14,1
"6","12",14,1
"7","1",14,1
"8","9",14,1
"8","11",14,1
"9","5",14,1
"9","8",14,1
"10","11",14,1
"11","8",14,1
"11","10",14,1
"12","2",14,1
"12","6",14,1
"12","10",14,1
"13","13",14,1
"14",NA,14,1
"15","15",14,1
"16","16",14,1
"1","1",15,8
"2","3",15,8
"2","12",15,8
"3","2",15,8
"3","6",15,8
"3","12",15,8
"3","15",15,8
"4","9",15,8
"5","5",15,8
"6","3",15,8
"6","12",15,8
"7","9",15,8
"8","4",15,8
"8","9",15,8
"9","7",15,8
"9","8",15,8
"10","10",15,8
"11","14",15,8
"12","2",15,8
"12","3",15,8
"12","6",15,8
"13","11",15,8
"14","11",15,8
"15","3",15,8
"16","16",15,8
"1","1",16,9
"2","5",16,9
"3","6",16,9
"3","12",16,9
"3","15",16,9
"4",NA,16,9
"5","2",16,9
"6","3",16,9
"6","12",16,9
"6","13",16,9
"6","15",16,9
"7","4",16,9
"8","9",16,9
"8","15",16,9
"9","2",16,9
"9","8",16,9
"10","10",16,9
"11","11",16,9
"12","3",16,9
"12","6",16,9
"12","13",16,9
"12","15",16,9
"13","6",16,9
"13","12",16,9
"13","15",16,9
"14","14",16,9
"15","12",16,9
"16","16",16,9
